   id	category_id	code	barcode	mpn                 	name                                    	    price	image                                   	feature                                 	vendor          	available	descr	
14204	       2321	None	None   	I350T2V2            	i350T2V2 BLK                            	   626.07	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт є новим': 'так'}          	INTEL           	        1	None 	
14202	       2321	None	None   	I350-F2             	i350-F2                                 	  1290.27	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт є новим': 'так'}          	INTEL           	        1	None 	
14201	       2321	None	None   	I350-F4             	i350-F4                                 	  2854.83	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт є новим': 'так'}          	INTEL           	        1	None 	
14200	       2321	None	None   	I210-T1             	i210-T1                                 	   367.77	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт є новим': 'так'}          	INTEL           	        1	None 	
14199	          2	None	None   	SFP-10G-SR-S-CML    	SFP-10G-SR-S CML                        	   109.47	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
14198	          2	None	None   	QSFP-40G-SR4-CML    	QSFP-40G-SR4                            	   285.36	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
14197	          2	None	None   	SFP-10G-LR-S-CML    	SFP-10G-LR-S CML                        	   114.39	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
14196	       2315	None	None   	3HE01188AAAA01      	7250 SAS                                	    430.5	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	ALCATEL         	        1	None 	
14192	       2315	None	None   	S5731-S48T4X        	S5731-S48T4X                            	  9937.17	['https://sklep.comel-it.com/data/gfx...	{'Unicast MAC адрес': '32000', 'porow...	HUAWEI          	        1	None 	
14191	       2315	None	None   	S5731-S24P4X        	S5731-S24P4X                            	  9221.31	['https://sklep.comel-it.com/data/gfx...	{'Standard IEEE': '802.3at', 'Unicast...	HUAWEI          	        1	None 	
14190	       2315	None	None   	S5731-S48P4X        	S5731-S48P4X                            	  12177.0	['https://sklep.comel-it.com/data/gfx...	{'Standard IEEE': '802.3at', 'Unicast...	HUAWEI          	        1	None 	
14189	       2291	None	None   	ASA-RAILS           	ASA-RAILS                               	  1044.27	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
14187	       2315	None	None   	S5732-H48XUM2CC     	S5732-H48XUM2CC                         	 31462.17	['https://sklep.comel-it.com/data/gfx...	{'Standard IEEE': '802.3at', 'Unicast...	HUAWEI          	        1	None 	
14186	       2315	None	None   	S5732-H48UM2CC      	S5732-H48UM2CC                          	 22827.57	['https://sklep.comel-it.com/data/gfx...	{'Standard IEEE': '802.3at', 'Unicast...	HUAWEI          	        1	None 	
14185	       2315	None	None   	S5731-S24T4X        	S5731-S24T4X                            	  8977.77	['https://sklep.comel-it.com/data/gfx...	{'Unicast MAC адрес': '32000', 'porow...	HUAWEI          	        1	None 	
14183	       2315	None	None   	S5731-H48T4XC       	S5731-H48T4XC                           	 16493.07	['https://sklep.comel-it.com/data/gfx...	{'Unicast MAC адрес': '288000', 'poro...	HUAWEI          	        1	None 	
14182	       2315	None	None   	S5731-H24P4XC       	S5731-H24P4XC                           	  13935.9	['https://sklep.comel-it.com/data/gfx...	{'Standard IEEE': '802.3at', 'Unicast...	HUAWEI          	        1	None 	
14181	       2315	None	None   	S5731-H48P4XC       	S5731-H48P4XC                           	 17661.57	['https://sklep.comel-it.com/data/gfx...	{'Standard IEEE': '802.3at', 'Unicast...	HUAWEI          	        1	None 	
14171	       2315	None	None   	S5732-H24S6Q        	S5732-H24S6Q                            	 16357.77	['https://sklep.comel-it.com/data/gfx...	{'Unicast MAC адрес': '128000', 'poro...	HUAWEI          	        1	None 	
14170	       2315	None	None   	S5732-H48S6Q        	S5732-H48S6Q                            	 23135.07	['https://sklep.comel-it.com/data/gfx...	{'Unicast MAC адрес': '128000', 'poro...	HUAWEI          	        1	None 	
14169	       2315	None	None   	S5731-H24T4XC       	S5731-H24T4XC                           	 12483.27	['https://sklep.comel-it.com/data/gfx...	{'Unicast MAC адрес': '288000', 'poro...	HUAWEI          	        1	None 	
14124	          2	None	None   	GLC-TE-CML          	GLC-TE |CML                             	    97.17	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Діапазон передач...	CML             	        1	None 	
14123	          2	None	None   	SFP-10G-ER-CML      	SFP-10G-ER CML                          	    639.6	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
14122	          2	None	None   	GLC-FE-100FX-CML    	GLC-FE-100FX CML                        	    233.7	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
14120	          2	None	None   	GLC-SX-MMD-2KM      	GLC-SX-MMD-2KM CML                      	    60.27	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
14118	       1141	None	None   	CP-8800-A-KEM       	CP-8800-A-KEM                           	  1474.77	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
14117	       1141	None	None   	CP-8800-V-KEM       	CP-8800-V-KEM                           	  1474.77	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
14018	       2340	None	None   	DAC-100G-4X25G-0.5M 	DAC-100G-4X25G-50CM                     	    319.8	['https://sklep.comel-it.com/data/gfx...	{'Вид кабелю': 'Пасивний', 'Виробник'...	CML             	        1	None 	
14017	       2340	None	None   	DAC-25G-2X10G-0.5M  	DAC-25G-2X10G-50CM                      	    184.5	['https://sklep.comel-it.com/data/gfx...	{'Вид кабелю': 'Пасивний', 'Виробник'...	CML             	        1	None 	
14016	       2340	None	None   	DAC-10G-0.5M        	DAC-10G-50CM                            	    72.57	['https://sklep.comel-it.com/data/gfx...	{'Вид кабелю': 'Пасивний', 'Виробник'...	CML             	        1	None 	
14015	          2	None	None   	SFP+C-020-1470      	SFP+CWDM-20KM-1470                      	   1377.6	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
14014	          2	None	None   	SFP+C-040-1470      	SFP+CWDM-40KM-1470                      	  1589.16	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
14013	          2	None	None   	SFP+C-080-1470      	SFP+CWDM-80KM-1470                      	  1940.94	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
14012	          2	None	None   	SFP+C-100-1470      	SFP+CWDM-100KM-1470                     	   5043.0	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
14011	          2	None	None   	SFP+C-020-1490      	SFP+CWDM-20KM-1490                      	   1377.6	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
14010	          2	None	None   	SFP+C-080-1490      	SFP+CWDM-80KM-1490                      	  1940.94	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
14009	          2	None	None   	SFP+C-100-1490      	SFP+CWDM-100KM-1490                     	   5043.0	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
14008	          2	None	None   	SFP+C-020-1510      	SFP+CWDM-20KM-1510                      	   1377.6	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
14007	          2	None	None   	SFP+C-080-1510      	SFP+CWDM-80KM-1510                      	  1940.94	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
14006	          2	None	None   	SFP+C-100-1510      	SFP+CWDM-100KM-1510                     	   5043.0	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
14005	          2	None	None   	SFP+C-020-1530      	SFP+CWDM-20KM-1530                      	   1377.6	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
14004	          2	None	None   	SFP+C-080-1530      	SFP+CWDM-80KM-1530                      	  1940.94	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
14003	          2	None	None   	SFP+C-100-1530      	SFP+CWDM-100KM-1530                     	   5043.0	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
14002	          2	None	None   	SFP+C-020-1550      	SFP+CWDM-20KM-1550                      	   1377.6	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
14001	          2	None	None   	SFP+C-040-1550      	SFP+CWDM-40KM-1550                      	  1589.16	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
14000	          2	None	None   	SFP+C-080-1550      	SFP+CWDM-80KM-1550                      	  1940.94	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13999	          2	None	None   	SFP+C-100-1550      	SFP+CWDM-100KM-1550                     	   5043.0	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13998	          2	None	None   	SFP+C-020-1570      	SFP+CWDM-20KM-1570                      	   1377.6	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13997	          2	None	None   	SFP+C-040-1570      	SFP+CWDM-40KM-1570                      	  1589.16	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13996	          2	None	None   	SFP+C-080-1570      	SFP+CWDM-80KM-1570                      	  1940.94	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13995	          2	None	None   	SFP+C-100-1570      	SFP+CWDM-100KM-1570                     	   5043.0	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13994	          2	None	None   	SFP+C-020-1590      	SFP+CWDM-20KM-1590                      	   1377.6	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13993	          2	None	None   	SFP+C-080-1590      	SFP+CWDM-80KM-1590                      	  1940.94	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13992	          2	None	None   	SFP+C-100-1590      	SFP+CWDM-100KM-1590                     	   5043.0	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13991	          2	None	None   	SFP+C-020-1610      	SFP+CWDM-20KM-1610                      	   1377.6	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13990	          2	None	None   	SFP+C-080-1610      	SFP+CWDM-80KM-1610                      	  1940.94	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13989	          2	None	None   	SFP+C-100-1610      	SFP+CWDM-100KM-1610                     	   5043.0	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13986	          2	None	None   	SFP+W-20-1270       	SFP+WDM-20KM-1270                       	   195.57	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13985	          2	None	None   	SFP+W-40-1270       	SFP+WDM-40KM-1270                       	   244.77	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13982	          2	None	None   	SFP+W-20-1330       	SFP+WDM-20KM-1330                       	   195.57	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13981	          2	None	None   	SFP+W-40-1330       	SFP+WDM-40KM-1330                       	   244.77	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13980	          2	None	None   	SFP-C-040-1470      	SFP-CWDM-40KM-1470                      	   194.34	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13979	          2	None	None   	SFP-C-040-1490      	SFP-CWDM-40KM-1490                      	   194.34	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13978	          2	None	None   	SFP-C-040-1510      	SFP-CWDM-40KM-1510                      	   194.34	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13977	          2	None	None   	SFP-C-040-1530      	SFP-CWDM-40KM-1530                      	   194.34	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13976	          2	None	None   	SFP-C-040-1550      	SFP-CWDM-40KM-1550                      	   194.34	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13975	          2	None	None   	SFP-C-040-1570      	SFP-CWDM-40KM-1570                      	   194.34	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13974	          2	None	None   	SFP-C-040-1590      	SFP-CWDM-40KM-1590                      	   194.34	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13973	          2	None	None   	SFP-C-040-1610      	SFP-CWDM-40KM-1610                      	   194.34	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13970	          2	None	None   	SFP-GE-T CISCO      	SFP-GE-T                                	   613.77	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'Cisco', 'Діапазон перед...	CISCO           	        1	None 	
13969	          2	None	None   	SFP-GE-T CISCO NEW  	SFP-GE-T                                	   798.27	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'Cisco', 'Відновлений': ...	CISCO           	        1	None 	
13968	          2	None	None   	XFP-10GER-192IR+ CIS	XFP-10GER-192IR+                        	  3688.77	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'Cisco', 'Довжина хвилі ...	CISCO           	        1	None 	
13967	          2	None	None   	SFP+C-040-1610      	SFP+CWDM-40KM-1610                      	  1589.16	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13966	          2	None	None   	SFP+C-040-1490      	SFP+CWDM-40KM-1490                      	  1589.16	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13965	          2	None	None   	SFP+C-040-1590      	SFP+CWDM-40KM-1590                      	  1589.16	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13964	          2	None	None   	SFP+C-040-1510      	SFP+CWDM-40KM-1510                      	  1589.16	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13963	          2	None	None   	SFP+C-040-1530      	SFP+CWDM-40KM-1530                      	  1589.16	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13961	          2	None	None   	SFP+C-020-1350      	SFP+CWDM-20KM-1350                      	  1007.37	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13960	       2340	None	None   	DAC-40G-0.5CM       	DAC-40G-50CM                            	   170.97	['https://sklep.comel-it.com/data/gfx...	{'Вид кабелю': 'Пасивний', 'Виробник'...	CML             	        1	None 	
13959	          2	None	None   	SFP+C-010-1270      	SFP+CWDM-10KM-1270                      	   397.29	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13958	          2	None	None   	SFP+C-010-1290      	SFP+CWDM-10KM-1290                      	   397.29	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13957	          2	None	None   	SFP+C-010-1310      	SFP+CWDM-10KM-1310                      	   397.29	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13956	          2	None	None   	SFP+C-010-1330      	SFP+CWDM-10KM-1330                      	   397.29	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13955	          2	None	None   	SFP+C-010-1350      	SFP+CWDM-10KM-1350                      	   397.29	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13954	          2	None	None   	SFP+C-010-1370      	SFP+CWDM-10KM-1370                      	   397.29	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13953	          2	None	None   	SFP+C-010-1390      	SFP+CWDM-10KM-1390                      	   397.29	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13952	          2	None	None   	SFP+C-010-1410      	SFP+CWDM-10KM-1410                      	   397.29	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13951	          2	None	None   	SFP+C-010-1430      	SFP+CWDM-10KM-1430                      	   397.29	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13950	          2	None	None   	SFP+C-010-1450      	SFP+CWDM-10KM-1450                      	   397.29	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13949	          2	None	None   	SFP+C-010-1470      	SFP+CWDM-10KM-1470                      	  1175.88	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13948	          2	None	None   	SFP+C-010-1490      	SFP+CWDM-10KM-1490                      	  1175.88	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13947	          2	None	None   	SFP+C-010-1510      	SFP+CWDM-10KM-1510                      	  1175.88	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13946	          2	None	None   	SFP+C-010-1530      	SFP+CWDM-10KM-1530                      	  1175.88	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13945	          2	None	None   	SFP+C-010-1550      	SFP+CWDM-10KM-1550                      	  1175.88	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13944	          2	None	None   	SFP+C-010-1570      	SFP+CWDM-10KM-1570                      	  1175.88	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13943	          2	None	None   	SFP+C-010-1590      	SFP+CWDM-10KM-1590                      	  1175.88	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13942	          2	None	None   	SFP+C-010-1610      	SFP+CWDM-10KM-1610                      	  1175.88	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13941	          2	None	None   	SFP+C-020-1270      	SFP+CWDM-20KM-1270                      	  1007.37	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13940	          2	None	None   	SFP+C-020-1290      	SFP+CWDM-20KM-1290                      	  1007.37	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13939	          2	None	None   	SFP+C-020-1310      	SFP+CWDM-20KM-1310                      	  1007.37	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13938	          2	None	None   	SFP+C-020-1370      	SFP+CWDM-20KM-1370                      	  1007.37	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13937	          2	None	None   	SFP+C-020-1390      	SFP+CWDM-20KM-1390                      	  1007.37	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13936	          2	None	None   	SFP+C-020-1410      	SFP+CWDM-20KM-1410                      	  1007.37	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13935	          2	None	None   	SFP+C-020-1430      	SFP+CWDM-20KM-1430                      	  1007.37	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13934	          2	None	None   	SFP+C-020-1450      	SFP+CWDM-20KM-1450                      	  1007.37	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13933	          2	None	None   	SFP+C-040-1270      	SFP+CWDM-40KM-1270                      	  1162.35	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13932	          2	None	None   	SFP+C-040-1290      	SFP+CWDM-40KM-1290                      	  1162.35	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13931	          2	None	None   	SFP+C-040-1310      	SFP+CWDM-40KM-1310                      	  1162.35	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13930	          2	None	None   	SFP+C-040-1330      	SFP+CWDM-40KM-1330                      	  1162.35	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13925	       2340	None	None   	DAC-50G-2X25G-0.5M  	DAC-50G-2X25G-50CM                      	   255.84	['https://sklep.comel-it.com/data/gfx...	{'Вид кабелю': 'Пасивний', 'Виробник'...	CML             	        1	None 	
13920	         10	None	None   	E2000E2000-SM-10M   	E2000E2000-SM-10M                       	   169.69	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'E2000-E2000', 'Вид...	CML             	        1	None 	
13919	         10	None	None   	E2000E2000-SM-01M   	Одномодовий патч-корд E2000/UPC 1м ду...	   156.44	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'E2000-E2000', 'Вид...	CML             	        1	None 	
13918	         10	None	None   	E2000E2000-SM-03M   	E2000E2000-SM-3M                        	   159.38	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'E2000-E2000', 'Вид...	CML             	        1	None 	
13917	         10	None	None   	E2000E2000-SM-04M   	E2000E2000-SM-4M                        	   160.86	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'E2000-E2000', 'Вид...	CML             	        1	None 	
13916	         10	None	None   	E2000E2000-SM-05M   	E2000E2000-SM-5M                        	   162.34	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'E2000-E2000', 'Вид...	CML             	        1	None 	
13915	         10	None	None   	E2000E2000-SM-02M   	E2000E2000-SM-2M                        	   157.92	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'E2000-E2000', 'Вид...	CML             	        1	None 	
13914	         10	None	None   	LCSC-MM-OM2-05M     	LCSC-MM-OM2-5M                          	    33.67	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'LC-SC', 'Вид патч-...	CML             	        1	None 	
13911	         10	None	None   	STMTRJ-MM-OM2-01M   	STMTRJ-MM-OM2-1M                        	    48.98	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'ST-MTRJ', 'Вид пат...	CML             	        1	None 	
13896	         10	None	None   	MPO-MPO-MM-OM3-12W  	MPO-MPO-MM-OM3-12W                      	   220.17	[]                                      	{'Цей продукт є новим': 'так'}          	CML             	        1	None 	
13895	          6	None	None   	3G-ANTM1919D NEW    	3G-ANTM1919D                            	   134.07	['https://sklep.comel-it.com/data/gfx...	{'Відновлений': '6321', 'Цей продукт ...	CISCO           	        1	None 	
13893	       1141	None	None   	CP-7906G-STAND      	CP-7906G-STAND                          	     40.0	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
13887	       2315	None	None   	EX4500-UM-4XSFP     	EX4500-UM-4XSFP                         	   982.77	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	JUNIPER         	        1	None 	
13886	          2	None	None   	GLC-FE-100FX        	GLC-FE-100FX CISCO                      	   244.77	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'Cisco', 'Довжина хвилі ...	CISCO           	        1	None 	
13885	          2	None	None   	GLC-LH-SMD-CML      	GLC-LH-SMD |CML                         	    55.35	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13883	          2	None	None   	GLC-SX-MMD-CML      	GLC-SX-MMD |CML                         	    47.97	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
13881	         10	None	None   	LCLC-MM-OM2-0.5M    	LCLC-MM-OM2-50CM                        	    26.09	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'LC-LC', 'Вид патч-...	CML             	        1	None 	
13880	         10	None	None   	LCLC-MM-OM3-01M     	LCLC-MM-OM3-1M                          	    27.47	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'LC-LC', 'Вид патч-...	CML             	        1	None 	
13877	         10	None	None   	LCLC-MM-OM2-02M     	LCLC-MM-OM2-2M                          	    28.56	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'LC-LC', 'Вид патч-...	CML             	        1	None 	
13876	         10	None	None   	LCLC-MM-OM2-03M     	LCLC-MM-OM2-3M                          	    30.21	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'LC-LC', 'Вид патч-...	CML             	        1	None 	
13875	         10	None	None   	LCLC-MM-OM2-05M     	LCLC-MM-OM2-5M                          	    33.51	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'LC-LC', 'Вид патч-...	CML             	        1	None 	
13874	         10	None	None   	LCLC-SM-01M         	LCLC-SM-1M                              	    33.14	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'LC-LC', 'Вид патч-...	CML             	        1	None 	
13873	         10	None	None   	LCLC-SM-03M         	LCLC-SM-3M                              	    36.08	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'LC-LC', 'Вид патч-...	CML             	        1	None 	
13872	         10	None	None   	LCLC-SM-04M         	LCLC-SM-4M                              	    37.54	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'LC-LC', 'Вид патч-...	CML             	        1	None 	
13871	         10	None	None   	LCLC-SM-05M         	LCLC-SM-5M                              	    39.02	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'LC-LC', 'Вид патч-...	CML             	        1	None 	
